id_grid_best,prop_cum_area_best,PAI_best,rank,id_grid_model,PAI,RRI,PEI
10923,5.5166593934176424e-5,195.3952357472752,1,10922,121.72162226879439,1.2619123960796155,0.6229508196721312
10922,1.1033318786835285e-4,158.55842900803478,2,12189,70.4704128924599,2.0637814781882544,0.4444444444444445
12649,1.6549978180252929e-4,140.9408257849198,3,12401,68.33494583511263,2.059499740600586,0.48484848484848486
16668,2.206663757367057e-4,129.72962373384664,4,10923,100.10001831315329,1.3213080749511719,0.771604938271605
6464,2.758329696708821e-4,119.79970191718185,5,6464,96.09601758062715,1.2648140970865887,0.8021390374331551
14139,3.3099956360505857e-4,111.04428698205804,6,12649,97.69761787363758,1.1689113762860741,0.8798076923076922
4349,3.86166157539235e-4,104.33281908753804,7,8551,91.52001674345443,1.1736574363708496,0.8771929824561404
12401,4.413327514734114e-4,99.29921816664806,8,12613,84.48441545630136,1.210179550387848,0.8508064516129031
14140,4.964993454075878e-4,95.02828405195352,9,4349,82.2154817078699,1.194466512440603,0.8651685393258427
8551,5.516659393417642e-4,90.97089664299371,10,14140,80.08001465052263,1.1854645614624024,0.880281690140845
10498,6.068325332759407e-4,87.65121603566293,11,11101,73.6736134784808,1.2450093657602905,0.8405315614617941
8824,6.619991272101171e-4,84.61788214738557,12,18989,71.80507980330195,1.237940720909147,0.8485804416403785
11103,7.171657211442936e-4,82.05121501115087,13,8377,69.23841266706725,1.2491328962332837,0.8438438438438438
18989,7.7233231507847e-4,79.851214608664,14,14135,67.72481239015627,1.246136240057043,0.8481375358166188
30263,8.274989090126464e-4,77.94454759317536,15,16818,64.91819854335701,1.2716999179438542,0.8328767123287671
11148,8.826655029468228e-4,76.07601391799649,16,11977,63.46341161053918,1.2752624234942607,0.8342105263157895
12651,9.378320968809993e-4,74.42730773401514,17,10498,62.9334703371166,1.2630491599351346,0.8455696202531645
14135,9.929986908151756e-4,72.96179112603173,18,9017,61.39467789873402,1.2735917740973874,0.8414634146341464
14360,0.0010481652847493521,71.65053942415182,19,14360,60.69222162986978,1.2683216836717395,0.8470588235294119
17092,0.0011033318786835284,70.47041289245992,20,11978,58.61857072418256,1.2940675339412169,0.8318181818181817
22965,0.001158498472617705,69.40267936378628,21,16668,60.403211050679914,1.2368201197999897,0.8703296703296702
6488,0.0012136650665518815,68.28641249290018,22,9018,58.38561068156285,1.2602836532783033,0.8550106609808104
9230,0.0012688316604860578,67.267212306439,23,23423,55.84710586932099,1.2990265558485379,0.8302277432712214
7333,0.0013239982544202343,66.19947877776536,24,11591,54.58787665343959,1.3111093376551397,0.8245967741935484
8552,0.0013791648483544106,65.21716393138563,25,20272,52.66061763418368,1.3419741795300857,0.8074656188605108
11356,0.0014343314422885871,64.31041176549662,26,28680,51.25120937633448,1.3626157664335692,0.7969348659003832
11977,0.0014894980362227636,63.470826426710524,27,12229,50.064838788919324,1.3789181279910119,0.7887850467289719
17734,0.00154466463015694,62.69121146926628,28,17308,49.535209062394706,1.3784395530647824,0.7901459854014599
21912,0.0015998312240911164,61.96536306061129,29,14139,50.14665745012037,1.3475279597984011,0.8092691622103388
5402,0.0016549978180252928,61.18113119299928,30,13481,49.22251567185457,1.3594083330895017,0.8045375218150088
6868,0.0017101644119594693,60.44749492974933,31,2648,48.69384330975155,1.376759686695148,0.8055560179349434
8377,0.0017653310058936456,59.75971093295251,32,9858,47.965095484711824,1.3845724294960247,0.802632655611844
9474,0.0018163236880686807,59.249453889926926,33,17520,47.182888005102726,1.3947154082776108,0.7963430024647763
12436,0.0018714902820028572,58.63599915688184,34,17097,46.73270077367369,1.3959634240921548,0.7969967502155012
12653,0.0019266568759370335,58.05767492224316,35,20274,46.12363065668146,1.4021791752450212,0.7944450189997274
18986,0.00198182346987121,57.51154747879162,36,12224,45.369046148840404,1.4134624103508373,0.7888684644691751
4152,0.0020369900638053866,56.908250544791464,37,6868,45.179966619416255,1.4065069257636595,0.7939089005003925
7348,0.002082057866385126,56.61002469596671,38,6488,45.17106576271602,1.3942859527530418,0.7979340409285198
9017,0.0021372244603193023,56.058292324990624,39,11924,44.841674275389344,1.39281406155796,0.7999115280826893
10727,0.002192391054253479,55.53432616443664,40,8804,44.195385708584475,1.401439895141713,0.7958210490881321
11145,0.0022475576481876553,55.03608163859833,41,24511,43.26566579475144,1.4187666001867076,0.7861327424953892
11362,0.0023027242421218316,54.561710100184264,42,11148,43.380500203104454,1.40284637525572,0.7950722241559278
11739,0.002357890836056008,54.109535910038794,43,11999,42.73882733830067,1.4121331716044716,0.7898575846105429
12613,0.0024130574299901847,53.67803666084186,44,18986,42.64029680006336,1.4035212390394096,0.7943713938250179
12652,0.002468224023924361,53.26582605289681,45,11969,42.04394869387752,1.411437942713194,0.7893231328492839
14111,0.0025233906178585373,52.871639016144364,46,21557,41.82460768225364,1.4072946350046451,0.791059412201738
16245,0.002578557211792714,52.49431874200721,47,19197,41.54600017901633,1.4055924833313493,0.7914380293837441
17308,0.0026337238057268903,52.13280534503858,48,13928,41.144628111143156,1.4085239366768232,0.7892272023120437
18561,0.0026888903996610666,51.78612592030982,49,38099,40.56221469000738,1.417989123951305,0.7832641266200495
21773,0.002744056993595243,51.45338580011738,50,10710,40.132306917777484,1.422345095508735,0.779974073497918
24023,0.0027992235875294196,51.133760844557024,51,9230,40.22535557766229,1.4085210959116619,0.7866692164486883
24742,0.002854390181463596,50.82649062609544,52,11368,39.6325504052988,1.4191748584753283,0.7797616935006443
31614,0.0029095567753977722,50.530872389484344,53,19414,39.36648910229957,1.418664924881005,0.7790581725735627
7349,0.002964723369331949,50.18665158675459,54,11949,39.11034702891379,1.4181534323073526,0.7792977971703517
9015,0.0030198899632661253,49.85500706294818,55,5867,38.67931967948935,1.4348574834925527,0.7758362090020743
10499,0.0030750565572003016,49.535261961760504,56,10717,38.4430249601504,1.4336346558675868,0.7760739206310664
11350,0.003130223151134478,49.226787142152126,57,13034,37.987322790512415,1.4410008183126148,0.7716799124187503
11526,0.0031853897450686546,48.92899704653308,58,8552,38.051160493724595,1.4287623223136454,0.7776811868335805
11924,0.003240056172717983,48.64885473775026,59,7349,37.947815592129274,1.422875467936198,0.7800351271719197
13484,0.0032952227666521593,48.370665668480086,60,22965,38.11830208480668,1.4067448406354754,0.7880458446873477
14356,0.0033503893605863356,48.10163776931263,61,24742,38.07044460328948,1.399040908120864,0.7914583862168879
15388,0.0034055559545205123,47.841325834920696,62,4792,37.88284391633804,1.3966907967520024,0.7918435213742825
15401,0.0034607225484546886,47.58931304764602,63,10504,37.376939320231415,1.4058830271739278,0.7854061537473747
17097,0.003515889142388865,47.34520875039408,64,9015,37.29239185488971,1.3995199760665065,0.7876698157884731
18161,0.0035710557363230417,47.108646425958234,65,10074,36.86131754623164,1.4064922848960866,0.7824745634364052
19010,0.003626222330257218,46.879281860790165,66,20478,36.49257787688201,1.411301858011197,0.7784372206308136
20651,0.0036813889241913943,46.65679147386844,67,20072,36.13497532711995,1.4157298214464302,0.7744847895800647
21557,0.0037365555181255706,46.44087079360303,68,10706,35.74035902624445,1.421965244293213,0.7695884770353505
2496,0.003751396699072258,46.68108789131009,69,8803,35.26340145060204,1.4319294524415038,0.7554108750144722
3341,0.0038065632930064344,46.422363800804014,70,13907,35.03160963929693,1.4323232781776822,0.754627872669642
7524,0.0038617298869406103,46.17103169640769,71,10711,34.85203772777418,1.4307548275792785,0.754846414456141
9663,0.003916896480874787,45.92677924612709,72,9020,34.67750868630487,1.4291193735738672,0.755060756611387
11291,0.003972063074808963,45.68931146944722,73,11502,34.41910399905768,1.4310977102554951,0.7533294526023662
11994,0.00402722966874314,45.458349548894816,74,8806,34.12400907044213,1.4348769285739997,0.7506653763075688
12421,0.004082396262677316,45.2336297379592,75,20266,33.7937069708345,1.440395860684177,0.7470925319635684
13482,0.004137562856611493,45.01490235637799,76,13694,33.68511478369975,1.4366938992487044,0.7483102932672926
16823,0.0041927294505456686,44.80193086474117,77,25557,33.369238364027154,1.4420219957077833,0.7448169692679144
17094,0.004247896044479845,44.59449101120268,78,18161,33.35192076854852,1.4344429637662215,0.7478932938189632
