id_grid_best,prop_cum_area_best,PAI_best,rank,id_grid_model,PAI,RRI,PEI
10922,5.5166593934176424e-5,144.11601300916126,1,10922,144.11601300916126,0.8297059999999996,1
12401,1.1033318786835285e-4,139.7925326188864,2,12189,131.14557183833674,0.8913499999999998,0.9381443298969072
12189,1.6549978180252929e-4,132.58673196842832,3,12401,132.58673196842832,0.8286966183574876,1
8377,2.206663757367057e-4,127.54267151310769,4,10923,124.66035125292449,0.8511614643545277,0.9774011299435029
10923,2.758329696708821e-4,122.21037903176874,5,11101,108.9517058349259,0.9213944496317041,0.8915094339622641
6464,3.3099956360505857e-4,115.29281040732899,6,11977,98.95966226629072,0.9557672439924435,0.8583333333333334
8551,3.86166157539235e-4,109.52816988696254,7,12649,94.70480854887738,0.954598146748108,0.8646616541353382
12649,4.413327514734114e-4,104.4841094316419,8,14140,90.43279816324869,0.9642934545234987,0.8655172413793105
14135,4.964993454075878e-4,100.56095129972584,9,10710,83.2670297386265,1.0155339375079417,0.8280254777070065
4349,5.516659393417642e-4,97.13419276817469,10,13928,77.53441499892875,1.0587949192411685,0.798219584569733
9017,6.068325332759407e-4,94.06845212779797,11,5867,76.15252869935019,1.0889816298314194,0.809543762832327
11591,6.619991272101171e-4,91.51366826081738,12,12613,74.55687133103226,1.0833706479566183,0.8147074939509842
14140,7.171657211442936e-4,89.13021112258895,13,18986,71.38417360850666,1.0989236465394834,0.8008976160768368
16818,7.7233231507847e-4,87.08724786125029,14,14135,71.22175862210847,1.0734648429884772,0.8178207529945241
12613,8.274989090126464e-4,85.12452501741124,15,24511,68.51476021194225,1.090296980759347,0.8048768577319914
10498,8.826655029468228e-4,83.22699751279063,16,20272,66.89402217794623,1.0918084476955534,0.8037538800755814
11978,9.378320968809993e-4,81.55270853812534,17,9018,65.64223631651862,1.0897868737713508,0.8049056554121843
13481,9.929986908151756e-4,80.06445167175625,18,2648,65.15632441847458,1.0989767948510762,0.8137984218714047
14360,0.0010481652847493521,78.73285342289967,19,11368,63.32364776945687,1.1095584060480128,0.8042849333724137
16668,0.0011033318786835284,77.53441499892875,20,12224,62.57962721582144,1.1033319600136582,0.8071206472207995
17097,0.001158498472617705,76.45011356771697,21,9017,62.62067999436302,1.0836649676175607,0.8191051271479892
18989,0.0012136650665518815,75.46438499388806,22,12229,61.97975395374625,1.0772836879526733,0.8213113239943061
28680,0.0012688316604860578,74.56437194821821,23,17520,61.2669046127923,1.073312107983383,0.8216645968042159
11969,0.0013239982544202343,73.49916663467224,24,14360,60.987242668859345,1.062545318497886,0.8297678118174668
11977,0.0013791648483544106,72.51917774620993,25,20274,60.25525667641859,1.06075993548667,0.8308872018280393
12224,0.0014343314422885871,71.61457261839858,26,4349,60.49436671050757,1.0426618171422497,0.8447214651807597
12229,0.0014894980362227636,70.77697527783252,27,6464,61.264223095820036,1.0163101280014888,0.8655953840260832
17308,0.00154466463015694,69.99920631873546,28,22407,59.86230548539088,1.0272927422045275,0.8551854890013029
9018,0.0015998312240911164,69.17568624439738,29,10711,58.45760988240056,1.0395821330150656,0.8450600645416092
9858,0.0016549978180252928,68.40706750834853,30,38099,57.54308458088251,1.0441698700973023,0.8411862498543712
11101,0.0017101644119594693,67.6880370778512,31,23423,56.87957023016188,1.0446668840500004,0.8403193929932109
14139,0.0017653310058936456,67.01394604925999,32,16668,56.81187996376487,1.034895145473872,0.8477620452615061
17520,0.001820497599827822,66.38070902240155,33,16818,56.927122304996864,1.022240269889478,0.857585330789185
6488,0.0018756641937619986,65.69994710711762,34,7349,55.99527340507005,1.0290252058903693,0.8522879525880742
19414,0.001930830787696175,65.05808587270707,35,11999,55.37028327972747,1.030732250077456,0.8510899534927173
20272,0.001985997381630351,64.45188359576377,36,11978,55.3530873490429,1.020771059597493,0.8588280785742791
20274,0.002041163975564528,63.87844900946605,37,24742,54.62127750833201,1.0244918136801988,0.8550814610454578
22965,0.0020963305694987043,63.33519519086823,38,9230,53.928756908518004,1.0275493460562872,0.8514816563838986
10717,0.0021514971634328806,62.745894894757896,39,11148,53.57384420362485,1.0247045721189891,0.853822298550095
11148,0.002206663757367057,62.186059613453075,40,18161,52.79643290919393,1.0304546338372491,0.8490075305844297
11924,0.0022613301850163857,61.66717004257765,41,19197,52.41567901009621,1.0287284604392877,0.8499770457101596
21557,0.002316496778950562,61.159567934019364,42,16823,51.49442229728623,1.0379822928498308,0.8419683793848877
6868,0.0023716633728847383,60.60853536490185,43,17308,51.43537296221888,1.0301652863120376,0.8486490005499273
11949,0.0024268299668189146,60.08255489288271,44,18989,51.512333077762385,1.0198644740989429,0.8573592313043342
19197,0.0024819965607530913,59.57995604159263,45,14139,51.39041414673666,1.0136100367985277,0.8625453518438505
23423,0.0025371631546872676,59.099213622112764,46,11591,51.65604920053706,0.9999416806594619,0.8740564558241306
24284,0.002592329748621444,58.638932273880876,47,20266,51.10007479943141,1.0018789463712572,0.8714359695494073
2648,0.002628443142354575,58.559205476926834,48,11924,50.882387209878104,0.9976897586062287,0.8689050132335981
11999,0.0026836097362887513,58.066429498665144,49,12651,50.30564829056199,1.0007030853068466,0.8663465056297018
13034,0.0027387763302229276,57.593505285582886,50,18373,49.576736926833426,1.0071765480312802,0.8608042986965709
13694,0.0027939429241571044,57.13925691430052,51,8551,50.08155165751218,0.9891260155938557,0.8764823759018474
18986,0.0028491095180912807,56.702599537877894,52,21773,49.2729671242503,0.997493233250824,0.8689719259050103
20072,0.002904276112025457,56.282530735849924,53,17097,49.378073638991005,0.987776590668363,0.877325041951942
20478,0.0029594427059596333,55.87812283171954,54,21557,49.208557863462836,0.9837665183424933,0.8806408549488587
21558,0.00301460929989381,55.488516053978366,55,13481,49.31097642229111,0.9745632206301239,0.8886699434225662
5867,0.0030475881825601384,55.461982431248096,56,19647,48.627062677256085,0.9811716095709905,0.876763875823142
6252,0.0031027547764943147,55.03959553548113,57,9858,48.5824362827152,0.9751722696447485,0.8826815642458102
8804,0.003157921370428491,54.631966224611695,58,28680,48.69042519741891,0.9662406654891246,0.8912442396313366
10316,0.0032130879643626677,54.238334364741306,59,10498,48.794705915725295,0.9576315533704073,0.8996350364963503
